E,199,2, N2,5940,5969, 11/28/2018 01:43:54, 11/28/2018 01:44:23 ,,,,
E,200,2, N2,5970,5999, 11/28/2018 01:44:24, 11/28/2018 01:44:53 ,,,,
E,201,2, N2,6000,6029, 11/28/2018 01:44:54, 11/28/2018 01:45:23 ,,,,
E,202,2, N2,6030,6059, 11/28/2018 01:45:24, 11/28/2018 01:45:53 ,,,,
E,203,2, N2,6060,6089, 11/28/2018 01:45:54, 11/28/2018 01:46:23 ,,,,
E,204,2, N2,6090,6119, 11/28/2018 01:46:24, 11/28/2018 01:46:53 ,,,,
E,205,2, N2,6120,6149, 11/28/2018 01:46:54, 11/28/2018 01:47:23 ,,,,
E,206,2, N2,6150,6179, 11/28/2018 01:47:24, 11/28/2018 01:47:53 ,,,,
E,207,2, N2,6180,6209, 11/28/2018 01:47:54, 11/28/2018 01:48:23 ,,,,
E,208,2, N2,6210,6239, 11/28/2018 01:48:24, 11/28/2018 01:48:53 ,,,,
E,209,2, N2,6240,6269, 11/28/2018 01:48:54, 11/28/2018 01:49:23 ,,,,
E,210,2, N2,6270,6299, 11/28/2018 01:49:24, 11/28/2018 01:49:53 ,,,,
E,211,U,U,6300,6329, 11/28/2018 01:49:54, 11/28/2018 01:50:23 ,,,,
E,212,U,U,6330,6359, 11/28/2018 01:50:24, 11/28/2018 01:50:53 ,,,,
E,213,U,U,6360,6389, 11/28/2018 01:50:54, 11/28/2018 01:51:23 ,,,,
E,214,U,U,6390,6419, 11/28/2018 01:51:24, 11/28/2018 01:51:53 ,,,,
E,215,U,U,6420,6449, 11/28/2018 01:51:54, 11/28/2018 01:52:23 ,,,,
E,216,U,U,6450,6479, 11/28/2018 01:52:24, 11/28/2018 01:52:53 ,,,,
E,217,U,U,6480,6509, 11/28/2018 01:52:54, 11/28/2018 01:53:23 ,,,,
E,218,U,U,6510,6539, 11/28/2018 01:53:24, 11/28/2018 01:53:53 ,,,,
E,219,5, W,6540,6569, 11/28/2018 01:53:54, 11/28/2018 01:54:23 ,,,,
E,220,U,U,6570,6599, 11/28/2018 01:54:24, 11/28/2018 01:54:53 ,,,,
E,221,U,U,6600,6629, 11/28/2018 01:54:54, 11/28/2018 01:55:23 ,,,,
E,222,U,U,6630,6659, 11/28/2018 01:55:24, 11/28/2018 01:55:53 ,,,,
E,223,U,U,6660,6689, 11/28/2018 01:55:54, 11/28/2018 01:56:23 ,,,,
E,224,U,U,6690,6719, 11/28/2018 01:56:24, 11/28/2018 01:56:53 ,,,,
E,225,2, N2,6720,6749, 11/28/2018 01:56:54, 11/28/2018 01:57:23 ,,,,
E,226,U,U,6750,6779, 11/28/2018 01:57:24, 11/28/2018 01:57:53 ,,,,
E,227,U,U,6780,6809, 11/28/2018 01:57:54, 11/28/2018 01:58:23 ,,,,
E,228,U,U,6810,6839, 11/28/2018 01:58:24, 11/28/2018 01:58:53 ,,,,
E,229,U,U,6840,6869, 11/28/2018 01:58:54, 11/28/2018 01:59:23 ,,,,
E,230,U,U,6870,6899, 11/28/2018 01:59:24, 11/28/2018 01:59:53 ,,,,
E,231,U,U,6900,6929, 11/28/2018 01:59:54, 11/28/2018 02:00:23 ,,,,
E,232,U,U,6930,6959, 11/28/2018 02:00:24, 11/28/2018 02:00:53 ,,,,
E,233,3, N3,6960,6989, 11/28/2018 02:00:54, 11/28/2018 02:01:23 ,,,,
E,234,3, N3,6990,7019, 11/28/2018 02:01:24, 11/28/2018 02:01:53 ,,,,
E,235,3, N3,7020,7049, 11/28/2018 02:01:54, 11/28/2018 02:02:23 ,,,,
E,236,3, N3,7050,7079, 11/28/2018 02:02:24, 11/28/2018 02:02:53 ,,,,
E,237,3, N3,7080,7109, 11/28/2018 02:02:54, 11/28/2018 02:03:23 ,,,,
E,238,3, N3,7110,7139, 11/28/2018 02:03:24, 11/28/2018 02:03:53 ,,,,
E,239,3, N3,7140,7169, 11/28/2018 02:03:54, 11/28/2018 02:04:23 ,,,,
E,240,3, N3,7170,7199, 11/28/2018 02:04:24, 11/28/2018 02:04:53 ,,,,
E,241,3, N3,7200,7229, 11/28/2018 02:04:54, 11/28/2018 02:05:23 ,,,,
E,242,3, N3,7230,7259, 11/28/2018 02:05:24, 11/28/2018 02:05:53 ,,,,
E,243,3, N3,7260,7289, 11/28/2018 02:05:54, 11/28/2018 02:06:23 ,,,,
E,244,3, N3,7290,7319, 11/28/2018 02:06:24, 11/28/2018 02:06:53 ,,,,
E,245,3, N3,7320,7349, 11/28/2018 02:06:54, 11/28/2018 02:07:23 ,,,,
E,246,3, N3,7350,7379, 11/28/2018 02:07:24, 11/28/2018 02:07:53 ,,,,
E,247,3, N3,7380,7409, 11/28/2018 02:07:54, 11/28/2018 02:08:23 ,,,,
E,248,3, N3,7410,7439, 11/28/2018 02:08:24, 11/28/2018 02:08:53 ,,,,
E,249,3, N3,7440,7469, 11/28/2018 02:08:54, 11/28/2018 02:09:23 ,,,,
E,250,3, N3,7470,7499, 11/28/2018 02:09:24, 11/28/2018 02:09:53 ,,,,
E,251,3, N3,7500,7529, 11/28/2018 02:09:54, 11/28/2018 02:10:23 ,,,,
E,252,3, N3,7530,7559, 11/28/2018 02:10:24, 11/28/2018 02:10:53 ,,,,
E,253,3, N3,7560,7589, 11/28/2018 02:10:54, 11/28/2018 02:11:23 ,,,,
E,254,3, N3,7590,7619, 11/28/2018 02:11:24, 11/28/2018 02:11:53 ,,,,
E,255,3, N3,7620,7649, 11/28/2018 02:11:54, 11/28/2018 02:12:23 ,,,,
E,256,3, N3,7650,7679, 11/28/2018 02:12:24, 11/28/2018 02:12:53 ,,,,
E,257,3, N3,7680,7709, 11/28/2018 02:12:54, 11/28/2018 02:13:23 ,,,,
E,258,3, N3,7710,7739, 11/28/2018 02:13:24, 11/28/2018 02:13:53 ,,,,
E,259,3, N3,7740,7769, 11/28/2018 02:13:54, 11/28/2018 02:14:23 ,,,,
E,260,5, W,7770,7799, 11/28/2018 02:14:24, 11/28/2018 02:14:53 ,,,,
E,261,5, W,7800,7829, 11/28/2018 02:14:54, 11/28/2018 02:15:23 ,,,,
E,262,U,U,7830,7859, 11/28/2018 02:15:24, 11/28/2018 02:15:53 ,,,,
E,263,5, W,7860,7889, 11/28/2018 02:15:54, 11/28/2018 02:16:23 ,,,,
